Ticker,Price
ATMTF,0.058
PGR,226.47
OVM,22.28
FTNT,58.89
BOE,10.735
UTWY,45.7999
HGTY,11.28
VRM,9.4413
WNW,1.14
UAUG,33.82
IMVT,29
IKTSF,61.525
CDHSF,0.67
VGGIF,0.0032
SNCR,10.2
CHDN,142.78
EHPTP,1e-06
HWDJF,12
BTZI,0.0019
IPIX,0.0012
ACHV,4.85
RIOCF,13.01
IWFL,41.5505
JDZG,0.8188
AHCHF,2.79
IESVF,0.34
HWBK,21.0574
CSLMU,11.38
BMYMP,899.9
FLGB,27.25
ESGE,34.16
HYI,11.7984
BB,2.465
PCSC,10.07
FSBD,46.945
BWZ,26.205
SODE,0.0045
AUTL,4.39
GBLBY,8.756
FTAI,102.72
CNBX,0.00664
DVYA,36.5101
IFBC,0.0015
PBLA,0.37
GSST,50.36
JFBC,17.89
GOFPY,8.86
PODC,1.5499
SBEV,0.292
XIMR,31.1011
BLDG,25.64
SNTE,0.032
KOSK,0.0034
CYBQF,1.25
ECORF,0.0194
BESVF,164.7
NLBS,0.0001
ORRCF,0.2642
EWJV,33.32
BAFBF,5.57
NTGR,15.86
ASTL,8.795
JZXN,2.83
DAWN,15.55
MGY,27.405
CTOS,4.96
CTLPP,32
NWBI,13.44
AXSM,82.26
FABP,37.52
SBMSF,0.17
EAF,0.9581
ALRN,2.85
NLR,80.2701
HTUS,41.81
AMKBY,7.99
NBCO,0.03945
AKRO,26.44
BNOV,37.54
TXN,205
BCII,0.0285
CLILF,1.56
PRSO,1.53
CLCFF,0.02495
BRAC,11.44
MNST,51.48
GENC,21.06
CANF,3.89
PSHG,2.12
JYNT,14.43
ISUNQ,0.0099
STRRF,0.103
CTM,0.2149
PTTTS,7.5
IDOWF,477.5
CCCHF,0.15
CHI,11.69
EZFL,1.7964
CNLTP,36.25
SVIIU,11.26
IWP,112.11
SITC/PA,23.7
PHRX,1e-06
SLNHP,6.6
VAW,201.9451
YUM,127.88
ITAYY,3.12
BIB,66.87
DSKYF,40.35
OMGGF,0.1069
NTSX,44.9599
RDOIF,1e-06
FHB,24.97
ATHM,26.96
TWOU,4.525
LDEM,46.33
FLYLF,0.28
KRON,1.385
KIERF,1.97
MTB/PJ,26.4
WUHN,0.0001
GFF,70.905
MITUY,14.37
BCAL,15.1
URYL,1e-06
PPERF,0.4075
HENC,0.00355
SCS,13.92
BZRT,0.0001
SKSBF,17.95
AFTY,14.3946
PAYC,161.43
IMCR,39.03
PGPGF,0.0021
ALTX,0.23
WSTRF,1.39
LITB,0.749
AVIR,3.805
NATL,33.15
MOGU,2.4601
STBX,0.1798
IMBBY,27.22
GEM,33.1504
KDDIY,14.58
ISJMF,5.975
SVNLY,5.02
SBGI,15.54
DGII,25.9
SGQRF,0.3447
IMCB,73.145
KYKOY,19.854
HAWX,32.26
WFC/PD,19.13
LIF,33.175
NBTB,46.09
TSGZF,0.1305
OUNZ,23.8099
PMIO,50.57
CUAEF,4.21
IVEG,19.55
MOOIF,0.004
IXHL,2.5001
HTOO,0.95
DFH,31.4
KYN,10.45
EMO,42.21
MGX,4.88
ONEO,115.27
UAL,47.19
RICK,47.76
TRND,32.7
GRLRF,0.5384
MART,32.05
TTAI,30.0663
BFHJ,1e-06
RVSDF,0.112
PRKS,59.615
KEY,15.87
SHEL,73.86
FLQM,53.7001
AGIN,0.0032
KO,65.74
BKHY,47.75
PAUIF,1.327
FDHY,48.5
MTTRY,0.552626
MYTAY,15.45
ETFLF,0.0257
ARZGY,12.782
CBDHF,1e-06
INGVF,18.05
SWRAY,9.061
AEF,5.34
KROEF,0.74
HCIL,0.302
SMEV,0.007
CLOQ,0.15
TWM,9.3742
MULN,1.702
GMAR,35.8973
CMSC,24.2101
RSMXF,0.095
TRI,163.17
IAPR,27.59
ATNF,2.3249
AMR,309.69
FBK,46.22
QTTB,28.125
EMBC,13.77
STRM,0.49105
FXB,124.86
CRWD,341.09
YALL,36.18
SPE,13.36
PRAA,23.23
DFKCY,9
BRKCF,0.1053
ACBM,0.0007
DTPKF,0.2
GOMRF,0.0763
CDNS,278.65
BABA,76.789435
BELFA,83
ERAS,3.175
PNTZF,0.82
IAC,51.17
GRCMF,0.055
DWX,35.9399
MAXI,26.5
MBIN,49.42
VLY,8.175
NIDB,16
JBARF,57.89
YAHOY,5.042
HTLF,51.995
BOOT,118.5
CLRI,0.0105
ATKR,146.295
PSTV,1.76
AMN,57.475
SCHY,24.7396
HBT,23.99
SLNG,4.21
ATH/PB,22.07
SPBC,35.73
IFAN,0.0001
HVCW,5e-05
VRCA,7.665
NBPVF,21.5
CNGL,11.03
OM,4.28
CPHRF,6.1
JUMT,0.0001
VLTO,98.74
FRPH,30.675
FTCHQ,0.0003
MS/PI,25.08
CRESY,7.93
R,133.79
TEVA,16.545
IHTI,1e-06
LOAN,5.26
NBSTU,10.47
AKO.A,14.43
RMGGF,0.45558
ATCO/PH,25.21
CAPMF,211.8999
TBRG,10.86
WFC/PY,24.1772
GEV,161.93
BILL,55.27
PRTT,2.09
AAT,24.74
C,66.63
KONG,27.9518
STNE,13.26
TMFG,30.68
SDST,19.9074
NDCVF,14.28
BEOLF,0.84
UEC,6.12
RRBI,53.8
IMO,70.83
HIPO,20.28
ILTB,50.9
LANDM,24.4073
SCHM,81.12
EBIZ,24.39
LSGR,33.7505
ALRM,69.18
NBRFF,0.0397
MENB,0.0001
CPNG,20.71
QGLDF,0.014
SRGXF,0.1224
BNZI,0.1535
VIVC,4.48
BBCB,45.5599
DFRYF,37.27
HYZD,22.07
ENGGF,13.75
UEIC,12.05
LLDTF,0.7739
LICN,1.95
GATO,13.0192
KEMX,30.8699
OBIIF,133.48
SIVBQ,0.03
CALZF,1.61
NRGIY,14
ASAZF,29.3
GUG,15.705
AVSU,64.14
TTOO,5.63
PMN,2.02
CRSH,13.5
USBF,84.2743
DC,2.48
GMVHF,8.876
NVRI,10.3
GNS,0.2326
SAZ,25.45
SCC,13.2699
BSCQ,19.345
ACHR,4.955
EVBN,31.86
GTBIF,11.7
TSLP,24.6578
FNMCF,0.279
IFSPF,12.33
ZUMZ,22.65
SEPW,27.9451
VIBEF,0.10708
BAC/PS,21.26
ECOX,0.0001
DLAKF,6.5
GOOD,14.85
BOH/PA,17.14
WLAB,0.0001
UWM,44.22
GIVXF,0.6416
SGAMF,14.75
UPAR,14.06
INPOY,8.7
DNBBF,20.654
PSUD,0.029
EFR,13.18
AGGY,43.665
FNY,75.905
AAFRF,1.41
BCMXY,17.83
EV,24.0283
REGRF,0.01
FRCCL,0.0002
CHHE,0.4603
CNNRF,4
DNP,8.67
SOAR,0.6
LASE,1.92
TKNO,1.8
ASPZ,0.06
WRTBF,20.5
KB,60.21
USNU,0.7375
PEYUF,10.39
CWVWF,0.0343
VTNR,0.9818
DRWKF,56
ZUUZF,0.25
IBIA,25.105
CWT,53.05
CMDY,48.9352
ZCMD,1.31
DOUG,1.35
USDR,0.0647
PLSDF,1.71
OMC,94.115
GTRIF,0.0032
LTCN,24.1
VEGA,42.82
WSSH,24.25
MTN,181.4401
IEUS,59.08
GRNT,7
HDVY,1e-06
HYMC,2.67
NCA,8.74
NMHI,0.43
BFRI,1.12
UDI,28.5659
SENEA,63.03
KEY/PK,20.92
TRNR,0.7602
WVVI,3.8571
COCP,2.345
BXC,117.66
ACWX,54.44
LOAR,55.61
PTWOU,13.01
AFRI,11.2
NVEI,32.835
FXO,49.945
NLOP,26.79
BCDS,0.0042
ERJ,29.36
VISM,0.0058
YDEC,24.1
MRAM,6.72
LVXFF,0.10624
MDALF,9.5
BTCW,67.74
IEHC,6.77
BDCZ,19.57
VTYB,9.43
OTCFF,0.226
HBIO,3.3
ODEFF,0.0001
XSD,256.955
CGJTF,94.88
UNVC,0.0043
BEPTF,1.01
PDBA,34.57
ISZZF,15.55
CBSTF,0.21405
LATGU,12
SIXA,43.02
JUCY,23.26
KORE,1.5501
CANQ,26.5859
WLMTF,0.04
SOLCF,0.04
FMST,2.92
BURL,246.49
OILRF,0.252
EVVTY,110.22
REFR,1.97
MBKL,19.05
VWID,27.4071
WBTNF,1.65
PLDGP,56
AIG,79.39
FFDF,27.77
CRYBF,0.1264
TCRX,7.365
BLV,71.9801
EWN,50.255
EIS,64.22
SIO,25.705
BOH/PB,25.99
AFIB,0.031
HINKF,97.8925
IVFH,1.23
RYLD,16.2299
PGX,11.7801
PINE,17
SPAM,27.83
JFR,8.805
NYMTI,25.175
LISMF,0.177
PLYN,0.0002
MGK,312.0327
VMOT,25.41
AQU,11.0198
SONO,14.415
FCCO,20.79
AUGP,25.633
JETMF,0.49
BRKL,10.37
SNCAF,41.96
S,20.835
URANF,0.0257
VIS,246.36
NLLSY,17.2
AFB,11.2644
APRE,3.985
ACT,33.6
LDNXF,124.11
DHAI,3.275
SDRC,0.3897
NRSH,21.965
JMM,6.03
KREF,10.055
WSC,41.23
PROV,12.78
BKUI,49.6203
FNGS,49.155
GWRS,13.1249
SAGE,11.9
TRU,79.98
CUK,16.835
TOMYY,20.67
ION,27.6631
PETV,0.549
BANT,0.0025
BNXTF,0.2109
SCHW,62.43
OXBDF,4.445
IIPZF,9.1893
HPK,17.15
BRLL,0.0029
CBH,9.06
VTHR,246.565
MMTIF,0.0179
PJP,85.26
ZJYL,3.86
ASOMF,4.65
NCTKY,9.05
FELV,29.94
XRT,77.585
VABK,36.5
RYLPF,26.32
IRVH,20.95
NECB,21.0954
JGCCY,16.05
FRFC,37.3
MCOIF,5.7
VSTKF,2.42
NMTC,0.8453
HWKN,105.645
KR,54.71
RJDG,0.0119
FLHY,23.9701
ESPGY,0.0402
HALB,0.00766
SIBN,17.01
PXSAP,25
TAFM,25.51
REVS,24.3838
FDVL,12.23
PGLDF,0.058
RMLRF,1.35
ARW,125.15
NOK,3.68
RCKY,36.15
OWLT,4.4799
GDHG,0.175
SPNRF,0.017
MADGF,4.19
HYKE,27.9122
MUNI,52.335
XRLX,42.4676
PBAP,26.1647
TRATY,32.58
KHDHF,1.55
DFUV,41.375
FBRKF,0.045
XBP,1.4793
IDGT,73.58
NXGT,0.01
DHF,2.465
ABSI,4.21
MSOS,7.78
MAYP,26.6939
RSPG,83.44
CALM,66.545
VTR,53.925
WINV,11.45
FLMX,29.55
NCRA,1.09
SEIV,32.298
ACP,6.935
FMNJ,0.0015
ANSC,10.27
FAMDF,0.44
BBOE,1.25
KEAT,25.7282
AVRTF,0.025
TSCO,273.26
ESBS,5.83
ACNDF,0.755
SMX,6.5982
DRD,9.95
COOSF,22.118535
MCNO,0.0001
SHLS,6.8325
XSHD,15.76
ENVB,0.5101
AHKSF,6.9
SVBL,0.1
SNWR,0.0007
SLVRF,0.195
RSSB,23.55
AGGI,0.0049
BIGZ,7.36
MEGEF,20.672
ALYAF,1.51
UWHR,7.8001
LANRF,0.0146
PBI,7.1
CW,281.8158
PSDNF,0.0021
SLDC,0.003
TSGTY,31.88
FUPBY,11.185
EWJ,70.92
KMDA,5.81
VIRS,37.41
CCTS,11.37
VSSSF,0.006
VONOY,15.42
BLSP,0.0006
MBGPF,3.615
ZCSH,5.3
HLXB,10.355
VYMI,70.9338
INNO,15.62
EXROF,0.4023
CSTE,5.56
ACFN,10
FER,42.05
FWD,76.78
MBI,5.14
PSYC,0.0006
NINE,1.835
VWOB,63.685
PASO,1e-06
CAJFF,28
LBNW,4.95
ITOT,121.64
GBCHF,1e-06
MFAO,25.63
IYG,69.72
SYY,75.46
MFI,0.9175
IMTM,39.42
LTCH,0.36
BCIL,26.0091
BRSI,1e-06
PUMXF,0.05205
ASST,1.91
SNVVF,3.2
NCSM,17.16
EATZ,23.916
NZTCF,2.495
GRAM,0.14
PPBV,1e-06
LNC/PD,28.01
SDA,8.6
NKX,13
OMGA,1.94
KMT,25.14
FBSE,0.04
EDWZF,0.072
UCBJY,75.38
MGAWF,0.0295
FNGR,2.17
IVCPU,10.93
EDAP,5.07
PSCF,53.61
SBKO,11.5
AGGZF,39.877
BECO,21.33
VLPNF,25.628
PSYCF,0.0437
RDTCF,0.1194
FRRPF,6.3
PZA,23.93
PPWLM,119
PRTDF,0.03
RGBPP,0.16005
MEIP,2.8506
TCBP,0.8774
EBF,23.51
AVXC,53.44
APAAF,0.0752
PRCH,1.9811
NMEHF,25.685
PEHD,0.0002
EQC/PD,25.2
GAYMF,0.288
AMG,173.56
RUM,6.73
NORD,0.79
PGNT,7
PPEM,22.06
FFSM,26.6
IBIO,2.13
PFF,31.935
SLTFF,0.1401
JNEU,26.18
FUGRF,26.98
AULT/PD,26.7
FCLD,23.91
DCO,61.7699
MAPGF,1.042
CRBG,29.96
ILDR,23.36
GUELF,0.149
RSPC,30.94
BTUMF,0.0353
ELS,68.835
ZLS,11.12
BLBD,50.73
BIOCQ,0.0001
HYGV,40.7599
SPPL,0.445
AERG,1.305
VNWTF,15.45
AGFAF,0.0135
LNGYF,1e-06
GBCI,44.04
PCSV,0.3
MBBC,9.05
FLMNF,48
ISHYF,6.513
BILI,15.62
VXZ,12.5106
ONDS,0.8604
LEA,125.94
SWRBF,1.4
BIOX,11.55
ICOP,29.43
CCCMF,35.05
HFBK,33
USFI,24.45
NZUS,31.34
KBCSF,74.515
VGZ,0.5471
ORHB,0.02
TY/P,46.44
CMCL,11.54
SGNLF,0.0626
AEYE,21.8606
BNGI,1e-06
WPLCF,10.49
CIM/PA,22.74
DDDX,0.01449
SECUF,1.81
SYF/PB,25.65
AMP,421.78
HNRG,8.64
CGMU,27.095
SF/PC,24.11
SPTM,67.84
SKYC,0.61
USO,80.43
EFZ,15.9362
IART,31.89
BNDI,47.66
BLDE,3.735
GXO,55.095
SIMAU,9.97
CLBEY,5.08
BKYI,1.7359
WTBFB,270
CGBD,18.2
ACU,35.54
SFLO,27.78
AG,6.26
SMLV,124.24
MDSMF,0.05
SIGO,0.0001
HIMX,7.485
ASH,97.27
SFM,82.84
GMSC,1e-06
TBFC,26.5155
CRTG,0.0179
DMEHF,0.213
QSI,1.13
CIZ,31.78
BEPJ,24.95
JPXGY,12.345
SPVU,50.64
COOT,0.99
EIC,15.96
RMD,207.425
TMCI,8.25
NYAX,23.63
SLVM,71.28
AIFD,27.16
WTIPF,28.73
LWSCF,10.79
RVVFS,5.25
CLPR,3.95
CAPTF,0.1475
HUTCY,1.91
TMHC,66.3
TKUGF,35
FLEE,29.775
MRDB,0.5451
KKPNY,4.055
RTBRF,1.56
SZLMY,38.2
PPL,29.0801
ACB,6.0423
PRDO,23.51
IXSAF,27.9634
KIDS,35.39
CRAWA,40
BHAT,1.01
DEFI,73.8789
XAIXF,135.98
TRMD,37.08
ARAY,1.94
EATV,16.48
GSID,57.68
SSRM,5.465
XHYI,37.9606
O/P,24.6
BTEK,26.63
GVDBF,4750.35
MCHT,6.75
CIMN,25.35
FSS,93.44
MNARF,11.9
LEGT,10.13
USB/PQ,16.96
IVR,9.67
CODA,6.68
RBNK,17.35
CDMO,9.87
BBEM,53.54
EVTZF,9.53
CRI,63.23
PAHC,19.16
RAPT,3.57
AVSF,46.4066
CUBI/PE,25.55
BGKKF,3.6
SCHYF,2.1
PYFRF,4.475
DTSRF,4.645
EDC,34.025
IBIF,25.585
ASND,137.54
TBT,32.815
ERY,21.57
GLACU,10.46
ELVUF,0.25
GULTU,0.0125
PRA,11.73
BTDPY,13
ARGNF,442.89
VEII,0.0111
CRL,223.49
AXR,21.2
RPHS,10.17
FEDL,47.5759
WB,8
BH,197.64
PW,0.915
FID,16.4
ACCD,3.695
SDCH,0.0361
SPVNF,0.1002
MQY,12.35
FYEE,25.81
SBCF,28.035
JMEE,59.98
MSN,0.5274
STE,226.515
CHR,2.6495
AROC,22.95
KAVL,1.2307
DLOC,0.0016
EFTI,1e-06
VLT,10.78
SAI,0.8993
ZTRE,50.2955
MTPOF,1.24
WXXWY,2.8
PRT,3.8671
VLTLF,0.24775
RNAZ,0.91979
ALVRQ,1e-06
SDVKY,20.33
GPOVF,7.83
TRSI,0.00015
QCLN,37.8301
DTEC,42.79
VOTE,65.1
DDI,12.73
TIOG,0.015
OPI,2.645
CAFI,0.0196
HLTHQ,0.0001
TGTX,21.57
AWCMF,1.105
HCTI,0.4865
CRLBF,1.75
ANGPY,5.66
GRBK,71.07
XFEB,31.51
AGIX,24.9
NVZMF,62.5
CKPT,2.6795
MBBB,21.425
HIBB,87.44
SEE,37.055
UCIB,25.3
NYMT,6.82
VXF,178.3
CDBMF,0.29
HCSG,11.83
IGOV,39.8999
CTDD,10.6
USNA,46.99
HEDJ,45.49
CLDX,38.455
AACIU,11.93
ACMR,21.66
EPRT,30.92
AKRBF,24.72
EHGO,1.8201
KLPEF,27.08
EQH/PC,18.82
ASTC,8.27
LH,216.97
LUXX,24.5287
CGSHY,0.60502
SIL,35.16
OILT,27.905
GPPRF,0.1071
V,271.69
RCMT,19.88
PWOD,23.11
SCIA,6.135
STCE,40.5699
KLKLF,0.0475
IMRX,1.185
ABRMF,0.06
ELRRF,0.83515
MVV,68.4446
SUPIF,0.9943
STIXF,0.09
GLEC,0.0001
CVONF,0.14
UEPEP,75.25
ORN,11.38
OTLK,8.3564
DASTF,37.98
SDOT,0.5425
CAH,96.64
CDSG,0.0026
PRDSF,7.1838
ENR,31.33
SMGI,0.0126
RFEM,65.93
OBIL,49.898
NOTE,1.87
AMH,36.56
ISHBF,4.6285
TRIRF,0.0051
ALC,90.035
WLY,47.735
RILYL,22.06
ORGS,0.7292
QRFT,52.04
AEHL,3.5
ACLX,64.44
AAUGF,0.0635
PZRIF,9.69
DWM,55.8319
XLMDF,0.126
GTBT,1e-06
NEXT,7.82
PHOT,0.0001
CHGS,0.0001
TTDKF,70
RCCMD,0.0207
JSCPY,24
CHSCM,25.0601
LEAI,0.011
CGFGF,10.416
DSHK,0.18
DIVI,32.2152
FCCTP,8.3
FCGD,1e-06
MTG,23.705
CHVKF,0.6
TEI,5.52
IGIC,15.71
WEC,83.34
FGB,4
BDSX,1.82
AOIFF,1.77
LXFR,12.5
MICRD,0.55
KOCT,29.58
SRCL,58.4
SIELY,3.97
AMRRY,10.25
HHH,73.09
SLTN,0.052
DCNSF,30
AAGC,0.0006
HYUP,41.1177
ABR/PE,17.306
JRSH,3
HEQT,27.9801
ROAD,57.91
YASKY,69.94
MLPR,59.5871
DNTH,27.43
BANC,14.585
KMET,13.1746
AFFT,16
TNRSF,15.445
SFBS,78.205
ECML,33.9399
SUNS,10.74
SPWH,2.47
AMSWA,9.99
RMT,9.9062
PREKF,20.52
GWW,969.13
CHT,36.5
TTNDF,10.44
CTA/PB,70.58
CUROQ,0.041
SARTF,213.415
CWK,12.75
NGMC,0.002
ZLIOY,6.11
SMGZY,22.71
FTEG,1e-06
TELZ,15.75
CBKM,16.4
ISOLF,1e-06
NLSC,0.15
MKZR,2.88
JSNSF,3.515
ANAS,0.0042
LOPP,27.6
ETD,31.17
BBKCF,0.12275
GRLVF,0.14
EMSF,26.5339
SROYF,0.907
PGZ,10.4401
MREO,3.91
CBGZF,0.2278
LVHI,30.5799
PTOI,0.0029
CRHKY,7.23
GRCAF,0.071535
VTLE,46
HRBR,1.26
LTSRF,0.218
NGCRY,30.49
FERG,211.31
IPTNF,0.5428
CGXU,26.1397
RUPRF,2.7
IVV,557.45
NXPI,281.19
NDMO,10.81
CNVVY,13.22
SNAVF,0.0035
NVACF,0.9
FMFG,15
NETZ,69.0401
VFMO,155.3024
DRIO,1.2299
OWUV,0.007
PCOLF,0.0394
EAOA,35.43
GLP/PB,26.5
LGIQ,0.02275
QUEXF,0.242
DETRF,2.98
ALMTF,0.4844
CYTO,1.35
PBJA,26.8975
CPTFF,91.9318
CRPT,15.03
LTMCF,0.50249
BYDIF,4.2
WPC,60.96
GNCGF,2.25
IGBSF,8.76
KNOS,0.0046
FOSLL,12.52
YORW,41.05
ZVLO,0.05
FALN,26.64
CVAR,26.68
ETSY,66.035
SLNCF,8.5
GRGTF,3.32
NEWP,1.65
GIFI,6.15
AL,49.05
GPS,22.765
CIVI,73.07
REI,2.045
DKL,41.19
HPCRF,0.2875
USCUF,0.03
VMXXF,0.2283
RINF,32.78
LVVV,0.0019
TROYF,0.211
PBFS,10.93
VMO,10
CTTAF,65.1
BTAI,1.25
MGA,46.36
EIM,10.3056
NCSYF,182.448
HYDI,0.36
LCKYF,0.1297
SPHRY,0.6067
INND,0.0002
PLMJ,10.8
WTXR,0.1049
ALXXF,0.5161
NUSI,25.24
DSCF,22.91
AVHHL,1.8136
KRTL,0.0035
SMMT,9.93
ALLR,0.1876
SPXSY,58.22
TARS,27.44
AMNA,44.3995
NMM,50.52
TGLR,28.51
TMFS,33.646
ANTCF,0.0068
MNY,1.77
PARA,11.835
CNLTN,32.65
ETCIA,0.022
NULG,80.93
MDPL,26.2325
INBP,0.2
ENLAY,7.35
GRWLF,14.0637
EHVVF,0.0009
NRRSF,0.1025
ACGX,0.17
TNIEF,7.02
PABU,61.03
PEB/PF,20.32
TECH,77.95
SSO,85.45
HCXLF,16.28
AMPG,1.21
LGF.A,9.32
GLTR,107.422
PWRMF,0.2
TOEYF,0.1871
AGSS,0.2678
RNEM,53.35
AMK,34.38
FDTX,32.2001
MTLHF,5.28
EGUS,40.83
IBTJ,21.595
PEXL,50.3962
IDGR,0.0129
LEEEF,0.00943
FCOB,15.99
BIEI,0.0007
TRUX,66
CIBR,57.06
AFDG,0.00775
CCORF,6.68
MCAGU,11.01
NNRX,1e-06
SEAV,0.042
FSLR,213.295
ADPV,31.09
NAPA,7.825
CSBR,4.96
GMLPF,10
BBIG,0.0015
IZEA,2.49
EOT,16.88
GYST,0.0031
PNGAY,8.76
FANUF,30.91
SAFT,87.84
CTMX,1.4
PCYO,10.8301
QNST,18.29
DLAD,1e-06
BRMIF,0.75
SREA,23.91
QDPL,37.3184
FLIA,20.3717
URA,28.745
VDMCY,5.0875
WTV,76.2193
QNCX,0.7517
ASGLY,6.615
CTTMF,0.6208
AIRYY,9.41
BBXIA,8.25
SFY,19.955
AHH/PA,21.51
DYFI,23.961
ZIJMF,2.09
XJAN,32.64
SFYX,13.915
ACSAF,41.825
SMFG,13.925
SNMSF,22.73
BNED,10.24
OROVY,69.05
FOSL,1.275
WDLF,0.0005
GAB/PH,21.07
YNGFF,0.24
AVLV,65.09
SPOI,0.0002
MSCLF,0.35
VVOS,2.7719
KGET,1e-06
WRNT,0.3
NNAG,10.54
CCL,18.39
FFLS,23.15
GSPT,0.002
CLB,23.71
SIGL,0.0733
XPON,0.9
XPRO,23.63
XOMO,17.26
NVAC,11.5
NNBP,1e-06
ISVIF,142.38
WBA,11.8
KUYAF,0.2725
SUP,3.58
KDKGF,0.063
KBWY,20.08
IEX,209.605
CRTO,40.035
ASX,11.25
PDIYF,0.142
ORAGF,0.0035
CATV,0.0012
DFSU,35.92
CSSEQ,0.015
ECF,8.5523
NWFL,27.92
FXG,66.5894
EXPGY,45.65
MUA,11.73
BDCX,33.3301
LGCFF,1.47
PWRLF,0.052
CRUZ,22.14
PMCUF,87.67
ZH,3.11
F,14.775
BBLC,0.0286
EVCM,12.07
OMER,5
TRUMF,17.862
SAAFY,8.69
SSBK,29.86
USMV,86.91
ATLCL,22.84
MCDIF,0.25
PMM,6.195
IONGF,0.0434
BLTE,48.72
STRRP,9.75
CDTG,3.2874
GPAK,0.19
HFFG,3.42
GENRF,0.178
LPDNF,0.001
OPWEF,0.096
SKWD,39.52
GAUZ,10.76
HA,13.655
XIACY,10.65
REGN,1078.07
MC,67.395
HRBK,10.35
IBTM,22.77
PONGF,0.125
FFNTF,0.105
PORTU,10.51
BHR/PD,18.92
RMBS,58.81
FREJP,7.5
MNTL,27.2496
TRGP,135.04
SMNNY,16.015
RKLB,5.365
NNGRY,24.7657
COYA,7.18
SNBR,10.57
PCHM,3.45
MUSQ,24.6446
FCIC,0.378
NFG,58.39
PRFD,50.135
ISHVF,5.3441
FLDB,50.37
LASR,12.495
ANPMF,0.77548
TV,2.5
GLPI,49.1
ICHR,37.36
GDVD,25.6247
BEPC,29.25
IBMM,26.055
TAN,42.53
OJIPY,39.69
ACRG,8.97
SMGKF,22.198
DFTC,0.0064
TISI,10.12
WTAI,20.69
WD,107.815
WLOLQ,1e-06
FUNN,0.0033
OPHRF,0.0701
LVGI,0.0003
RRETY,5.97
BIPC,39.29
IVDN,0.14175
SVC,6.245
STTK,4.84
HRGG,11.2
ABWN,1e-06
CNQ,35.62
BTAEF,0.0003
ALX,243.21
EMHXY,3.65
IVCAU,11.4
ZM,59.5801
CVRD,19.247
CTRRF,10.22
CATY,43.6
JAAA,50.785
DREUF,9.96
IUS,49.037
PAFRY,6.8
SYHBF,0.27358
SBGOF,11.8
NOBH,34.63
TINY,52.13
TILE,16.74
WKGFF,0.0763
MSM,85.005
NVDD,8.295
MTPP,0.025
ICU,7.36
SILK,27.105
QSIG,48.1692
HNRA,2.3
UPXI,0.419
PENN,19.375
BCS,11.904
MVO,9.465
TWG,0.803
HERXF,22.75
AMID,34.417
LARK,19.76
JJGTF,29.5
VOXX,2.625
SOTGY,63.11
FLTLF,20.5
MINN,22.11
YARIY,13.92
WCUI,0.0008
AZLGF,18.85
TCHI,16.15
MTLFF,0.101
CNEY,0.509999
VANAF,0.7251
FUJIY,12.12
CEF,23.21
DOCN,33.73
OPGN,3.06
SNEX,80.47
ANSNF,0.087
DTM,72.39
BLW,14.1
ATRI,457.38
SLG,61.46
BITQ,14.985
INUMF,0.0956
ESLA,1.315
FDMO,63.75
CORBF,1.2
YQAI,0.03
SRL,7.43
HXGBY,10.91
MPV,16.33
AXDX,1.15
NMRA,11.64
NTDOY,13.66
KALA,7.58
CWEGF,2.93
RMCO,1.01
PGWFF,1.23
SQNNY,16.14
TZOO,8.83
ITDF,30.97
FUST,0.06
BVCLF,0.2584
ISCCF,5.48
AFSIP,13.27
MPRO,28.82
NAUH,0.0521
TRINL,25.1772
OHCS,0.097
TFJL,20.13
RVLV,18.02
CCIX,10.01
OLKR,0.239
LMGDF,0.3795
BRO,93.6475
ECAT,17.78
PSCE,56.17
MLRT,0.0328
TDS/PU,20.625
NVZMY,60.66
EMYB,15
AUSAF,0.01
FINV,5.01
SPDW,36.125
BMXMF,102.5
ANGL,28.725
RRRT,0.01
NFYS,10.96
WNRS,0.00134
RVSN,0.74
FGBI,9.75
NUMIF,0.03475
BFRG,2.62
LDUR,95.04
KNCT,100.9721
TOPPY,14.164
LRGG,26.71
SLFPF,2.168715
HAWLL,12
KOOL,10.78
CTTAY,6.425
MZHOF,21.75
VCVOF,6.25
BRK.A,673624.255
HIW,28.75
JFHHF,1.13
HEFA,35.27
EWG,31.33
FRCML,0.0002
HRTS,34.6399
SPXV,59.5338
DWAT,11.27
VCSA,4.495
SHE,111.31
GYRE,15.17
MMSMY,6.92
ELSSF,23.82
MTB,170.73
PPWLO,105
AAPJ,0.0001
ARMK,33.15
UTRE,49.1154
SPYR,0.0001
CINGF,0.0225
PAYD,1.6
MAGA,46.71
CIFR,6.21
CATF,50.22
ALGT,51.9
USCL,66.4665
VGT,575.835
MILN,39
PRGO,28.28
TAIT,2.96
GBNXF,16.3328
FLXS,36.88
CBDW,0.0461
DGMDF,0.02
WBTN,20.4495
CMGR,0.00015
GHTA,28.13
PBSV,0.65
HWTR,0.23
TXO,20.8
IBHJ,26.22
TOYRF,0.068
GSPRF,0.11216
RMLFF,0.9669
AFPW,1e-06
RELI,4.18
BME,41.38
IIDDY,8.11
SITE,141.27
SNMRF,4.54
MEI,13.64
PTRUF,1.01
ANSS,317.24
TSLH,27.6669
SVIN,7.25
SBRA,16.545
CABO,380.1275
CBAOF,2.275
CTKB,6.575
UCC,39.5
GAMR,63.15
HRB,56.135
CBRL,45.88
CDGLF,0.97
MHO,154.715
EDVR,9.19
CBBLF,0.01
ELLXF,0.0031
MYY,19.51
